time,RegionID,Zipcode,City,State,Metro,CountyName,SizeRank,AveragePrice,ROI,value
1998-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,636400.0
1998-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,121200.0
1998-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,228600.0
1998-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,322600.0
1998-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,383100.0
1998-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,149300.0
1998-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,169700.0
1998-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,171200.0
1998-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,161500.0
1998-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,638500.0
1998-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,121900.0
1998-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,230700.0
1998-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,324500.0
1998-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,388100.0
1998-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,150200.0
1998-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,171600.0
1998-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,172500.0
1998-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,162900.0
1998-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,640600.0
1998-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,122800.0
1998-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,232800.0
1998-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,326500.0
1998-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,393300.0
1998-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,151400.0
1998-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,173600.0
1998-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,173900.0
1998-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,164800.0
1998-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,642700.0
1998-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,123700.0
1998-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,234900.0
1998-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,328500.0
1998-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,399300.0
1998-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,153100.0
1998-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,176000.0
1998-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,175600.0
1998-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,167100.0
1998-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,645500.0
1998-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,124800.0
1998-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,237100.0
1998-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,330800.0
1999-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,405600.0
1999-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,154800.0
1999-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,178800.0
1999-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,177500.0
1999-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,169300.0
1999-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,649100.0
1999-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,126100.0
1999-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,239200.0
1999-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,333000.0
1999-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,411800.0
1999-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,156300.0
1999-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,181600.0
1999-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,179200.0
1999-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,171300.0
1999-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,652800.0
1999-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,127300.0
1999-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,241100.0
1999-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,334900.0
1999-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,417600.0
1999-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,157500.0
1999-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,184100.0
1999-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,180800.0
1999-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,173000.0
1999-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,656300.0
1999-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,128200.0
1999-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,242700.0
1999-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,336500.0
1999-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,423600.0
1999-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,158600.0
1999-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,186800.0
1999-04-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,182300.0
1999-04-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,174700.0
1999-04-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,660200.0
1999-04-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,129200.0
1999-04-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,244100.0
1999-04-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,338400.0
1999-05-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,429400.0
1999-05-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,159500.0
1999-05-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,189500.0
1999-05-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,183800.0
1999-05-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,176200.0
1999-05-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,664500.0
1999-05-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,130100.0
1999-05-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,245200.0
1999-05-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,340600.0
1999-06-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,435000.0
1999-06-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,160300.0
1999-06-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,192300.0
1999-06-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,185400.0
1999-06-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,177700.0
1999-06-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,669000.0
1999-06-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,131200.0
1999-06-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,246100.0
1999-06-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,343200.0
1999-07-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,440500.0
1999-07-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,161100.0
1999-07-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,195000.0
1999-07-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,187000.0
1999-07-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,179400.0
1999-07-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,673600.0
1999-07-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,132400.0
1999-07-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,246600.0
1999-07-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,346200.0
1999-08-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,445800.0
1999-08-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,162100.0
1999-08-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,197700.0
1999-08-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,188900.0
1999-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,181500.0
1999-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,678300.0
1999-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,133700.0
1999-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,247100.0
1999-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,349500.0
1999-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,451000.0
1999-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,163100.0
1999-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,200400.0
1999-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,191000.0
1999-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,184000.0
1999-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,683100.0
1999-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,135200.0
1999-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,247500.0
1999-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,353100.0
1999-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,456500.0
1999-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,164400.0
1999-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,203200.0
1999-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,193400.0
1999-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,186800.0
1999-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,688300.0
1999-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,137000.0
1999-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,248100.0
1999-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,357000.0
1999-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,462100.0
1999-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,166100.0
1999-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,206100.0
1999-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,196000.0
1999-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,190300.0
1999-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,694100.0
1999-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,138900.0
1999-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,248800.0
1999-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,361400.0
1999-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,468500.0
1999-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,168400.0
1999-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,209400.0
1999-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,198900.0
1999-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,194200.0
1999-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,701100.0
1999-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,141100.0
1999-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,249500.0
1999-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,366100.0
2000-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,475300.0
2000-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,170900.0
2000-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,213300.0
2000-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,201900.0
2000-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,198200.0
2000-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,709500.0
2000-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,143600.0
2000-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,250200.0
2000-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,371000.0
2000-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,482100.0
2000-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,173300.0
2000-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,217200.0
2000-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,204700.0
2000-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,201700.0
2000-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,718600.0
2000-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,146100.0
2000-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,250800.0
2000-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,375700.0
2000-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,488500.0
2000-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,175400.0
2000-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,220900.0
2000-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,207300.0
2000-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,204900.0
2000-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,727700.0
2000-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,148500.0
2000-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,251200.0
2000-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,380200.0
2000-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,495000.0
2000-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,177500.0
2000-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,224700.0
2000-04-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,209600.0
2000-04-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,207800.0
2000-04-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,737300.0
2000-04-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,150900.0
2000-04-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,251500.0
